imagePath,label,Shape_num,point1_x,point1_y,point2_x,point2_y,AllPixelMeanR,AllPixelMeanG,AllPixelMeanB,bBoxMeanR,bBoxMeanG,bBoxMeanB,eBoxMeanR,eBoxMeanG,eBoxMeanB
t3_0017,glass,5,1096.0843463154358,472.0000000000009,1165.9999999999998,652.000000000001,99,86,85,122,104,106,99,86,85
t3_0018,plastic,3,833.0,542.9999999999999,1092.9999999999995,716.9999999999993,109,107,96,115,120,124,109,107,96
t3_0018,paper,3,909.0,413.0,1038.0,557.0,109,107,96,115,120,124,109,107,96
t3_0018,can,3,1058.9999999999998,313.0,1207.9999999999998,630.0,109,107,96,115,120,124,109,107,96
t3_0019,plastic,3,917.0,447.0,1140.9999999999998,648.0,79,91,65,68,85,57,79,91,65
t3_0019,plastic,3,757.0,486.0,847.0,622.0,79,91,65,68,85,57,79,91,65
t3_0019,paper,3,1024.0,359.0,1288.0,533.0,79,91,65,68,85,57,79,91,65
t3_0020,glass,5,804.0,462.00000000000006,949.0,752.0000000000001,120,122,126,102,110,116,120,122,126
t3_0020,vinyl,5,646.0000000000001,227.0,1062.0,670.0,120,122,126,102,110,116,120,122,126
t3_0020,pack,5,1062.0,408.0,1230.0,548.0,120,122,126,102,110,116,120,122,126
t3_0020,can,5,1104.999999999999,470.0,1418.9999999999998,805.0,120,122,126,102,110,116,120,122,126
t3_0020,pack,5,1300.0000000000005,411.0000000000001,1456.0000000000018,592.0000000000001,120,122,126,102,110,116,120,122,126
t3_0021,can,5,848.9999999999999,533.0000000000001,1087.0,674.0000000000001,129,128,126,124,123,120,129,128,126
t3_0021,vinyl,5,752.0000000000001,631.0,1039.0,793.0,129,128,126,124,123,120,129,128,126
t3_0021,glass,5,973.0,151.37348052684558,1090.9999999999998,436.0,129,128,126,124,123,120,129,128,126
t3_0021,can,5,858.0,719.9999999999999,1015.0,941.0,129,128,126,124,123,120,129,128,126
t3_0021,vinyl,5,871.0,657.0000000000001,1219.0,869.0000000000001,129,128,126,124,123,120,129,128,126
t3_0022,plastic,6,1065.3005464480873,860.3825136612021,1228.0,972.0,98,95,96,87,84,84,98,95,96
t3_0022,can,6,1075.9999999999989,321.0,1314.418604651163,458.13953488372096,98,95,96,87,84,84,98,95,96
t3_0022,pack,6,912.0,359.99999999999994,1013.0,539.0,98,95,96,87,84,84,98,95,96
t3_0022,pack,6,949.0,271.00000000000006,1071.9298245614034,408.77192982456137,98,95,96,87,84,84,98,95,96
t3_0022,pack,6,890.0000000000001,81.0,1040.0,272.0,98,95,96,87,84,84,98,95,96
t3_0022,paper,6,768.0,414.0,918.0,518.0,98,95,96,87,84,84,98,95,96
t3_0023,can,5,941.0,233.0,1237.0,366.0,129,110,111,125,98,97,129,110,111
t3_0023,pack,5,1208.999999999999,516.9999999999998,1408.9999999999986,691.9999999999997,129,110,111,125,98,97,129,110,111
t3_0023,plastic,5,609.0,215.0,738.0,399.0,129,110,111,125,98,97,129,110,111
t3_0023,pack,5,625.9999999999998,401.0000000000004,796.9999999999997,675.0000000000005,129,110,111,125,98,97,129,110,111
t3_0023,paper,5,746.9999999999994,180.00000000000014,1224.9999999999998,599.0000000000001,129,110,111,125,98,97,129,110,111
t3_0024,paper,6,649.9999999999998,331.99999999999983,966.9999999999994,719.9999999999997,136,125,125,136,110,108,136,125,125
t3_0024,pack,6,751.9999999999999,208.0,930.0,364.0,136,125,125,136,110,108,136,125,125
t3_0024,paper,6,1125.9803921568628,86.27450980392156,1383.6206896551726,391.3793103448276,136,125,125,136,110,108,136,125,125
t3_0024,glass,6,1003.0,562.9999999999999,1295.5882352941176,673.5294117647059,136,125,125,136,110,108,136,125,125
t3_0024,can,6,1247.0000000000002,708.0,1426.0000000000002,825.0,136,125,125,136,110,108,136,125,125
t3_0024,pack,6,980.0,874.0,1115.028901734104,998.2658959537572,136,125,125,136,110,108,136,125,125
t3_0025,paper,4,1024.0,300.0,1262.0,508.0,114,108,75,102,101,77,114,108,75
t3_0025,can,4,877.6223776223777,410.13986013986016,996.0,560.0,114,108,75,102,101,77,114,108,75
t3_0025,plastic,4,1010.7561714117498,432.6206737036881,1126.7605633802816,538.0281690140845,114,108,75,102,101,77,114,108,75
t3_0025,vinyl,4,830.4195804195805,466.7832167832168,1020.979020979021,571.3286713286714,114,108,75,102,101,77,114,108,75
t3_0026,plastic,4,1089.0095503857349,392.4592150907895,1371.246515412622,508.4329498109282,99,92,61,86,83,66,99,92,61
t3_0026,can,4,932.4963243253724,279.0512709618028,1005.8779352323628,524.8540095943104,99,92,61,86,83,66,99,92,61
t3_0026,plastic,4,1017.6805719516703,467.3803003524693,1191.1280159136418,553.5908642152311,99,92,61,86,83,66,99,92,61
t3_0026,paper,4,720.56202149609,446.34081750501247,942.7594866899844,624.9198426492969,99,92,61,86,83,66,99,92,61
t3_0027,can,5,774.9999999999998,493.9999999999997,1093.9999999999998,639.9999999999992,121,99,78,125,70,23,121,99,78
t3_0027,pack,5,1021.0,382.0,1241.0,508.0,121,99,78,125,70,23,121,99,78
t3_0027,glass,5,1092.9999999999998,463.0,1293.9999999999998,682.0,121,99,78,125,70,23,121,99,78
t3_0027,paper,5,919.0000000000002,122.0,1220.0000000000002,399.0,121,99,78,125,70,23,121,99,78
t3_0027,paper,5,523.0000000000001,275.00000000000006,1027.0,740.0,121,99,78,125,70,23,121,99,78
t3_0028,pet,5,619.9999999999998,544.9999999999999,982.9999999999998,830.9999999999998,91,95,101,74,86,90,91,95,101
t3_0028,pack,5,703.7837837837837,376.2162162162162,926.0,595.0,91,95,101,74,86,90,91,95,101
t3_0028,vinyl,5,785.9999999999999,217.0,1114.9999999999998,652.0,91,95,101,74,86,90,91,95,101
t3_0028,can,5,1035.9999999999998,642.0,1192.9999999999998,815.0,91,95,101,74,86,90,91,95,101
t3_0028,paper,5,964.2162162162164,326.7567567567568,1261.6216216216217,647.5675675675675,91,95,101,74,86,90,91,95,101
t3_0029,pack,6,836.0000000000002,401.0,1154.0000000000002,760.9999999999997,91,90,94,87,82,85,91,90,94
t3_0029,vinyl,6,1009.0,356.99999999999994,1332.0,704.0,91,90,94,87,82,85,91,90,94
t3_0029,plastic,6,1091.0,535.0,1321.0,749.0,91,90,94,87,82,85,91,90,94
t3_0029,can,6,721.0,375.0,967.0,665.0,91,90,94,87,82,85,91,90,94
t3_0029,pack,6,591.0,356.0,831.0,573.0,91,90,94,87,82,85,91,90,94
t3_0029,glass,6,451.00000000000006,508.0,869.0,767.0,91,90,94,87,82,85,91,90,94
t3_0030,pet,2,706.0,555.0,859.0,949.0,110,111,113,104,107,104,110,111,113
t3_0030,pet,2,855.0,216.0,1224.0,450.0,110,111,113,104,107,104,110,111,113
