imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio
3418838,plastic,1,2272,4032,958,1578,1368,2419,3.76
3418844,plastic,1,2268,4032,1206,1591,1411,1799,0.47
3418853,plastic,1,2604,4624,979,2131,1712,2431,1.83
3418869,plastic,1,2268,4032,891,1632,1449,2170,3.28
3418944,plastic,1,1836,3264,762,1127,1109,1986,4.97
3419006,plastic,1,2848,1602,1293,668,1522,848,0.9
3419084,plastic,1,2268,4032,850,1351,1477,1852,3.44
3419089,plastic,1,2848,1602,1179,696,1500,946,1.76
3419137,plastic,1,2268,4032,1005,1814,1285,2076,0.8
3419165,plastic,1,2268,4032,895,1600,1156,1808,0.59
3419185,plastic,1,1836,3264,622,1125,1247,2043,9.57
3419191,plastic,1,2268,4032,964,1956,1440,2448,2.56
3419212,plastic,1,2268,4032,954,1887,1115,2120,0.41
3419233,plastic,1,1836,3264,673,1234,1168,1997,6.3
3419249,plastic,1,2268,4032,893,1853,1252,1988,0.53
3419266,plastic,1,1836,3264,704,1051,1066,1921,5.26
3419289,plastic,1,1836,3264,737,1109,1094,1805,4.15
3419342,plastic,1,2848,1602,1064,550,1653,1102,7.13
3419387,plastic,1,2592,4608,994,1422,1547,3097,7.76
3419393,plastic,1,2268,4032,896,1894,1421,2422,3.03
3419436,plastic,1,4608,2592,1240,733,3309,1686,16.51
3419515,plastic,1,1836,3264,744,1229,1207,1936,5.46
3419516,plastic,1,2848,1602,1239,659,1513,932,1.64
3419541,plastic,1,2268,4032,945,1354,1225,1783,1.31
3419562,plastic,1,1836,3264,604,1327,1211,1910,5.91
3419584,plastic,1,2268,4032,958,1789,1370,2196,1.83
3419590,plastic,1,1836,3264,714,1334,1079,2055,4.39
3419616,plastic,1,2268,4032,854,1745,1477,2372,4.27
3419631,plastic,1,4032,2268,2394,1011,2539,1143,0.21
3419639,plastic,1,2268,4032,958,1915,1364,2136,0.98
3419642,plastic,1,1836,3264,505,1474,1245,1793,3.94
3419657,plastic,1,2268,4032,926,1559,1112,1818,0.53
3419662,plastic,1,4608,2592,1354,760,2941,1656,11.91
3419681,plastic,1,2268,4032,964,1922,1310,2381,1.74
3419699,plastic,1,2268,4032,923,2129,1449,2473,1.98
3419717,plastic,1,1836,3264,717,1252,1122,1969,4.85
3419752,plastic,1,1836,3264,724,1201,1079,1892,4.09
3419760,plastic,1,2268,4032,923,1742,1386,2485,3.76
3419783,plastic,1,1836,3264,620,1191,1214,1966,7.68
3419806,plastic,1,2268,4032,863,1825,1414,2331,3.05
3419809,plastic,1,3184,5664,1251,2220,2053,3417,5.32
3419842,plastic,1,2268,4032,1014,1701,1244,2158,1.15
3419864,plastic,1,2268,4032,885,1940,1339,2344,2.01
3419955,plastic,1,2268,4032,917,1477,1225,2293,2.75
3419971,plastic,1,4608,2592,1897,689,2742,1681,7.02
3420000,plastic,1,2268,4032,936,1292,1285,2227,3.57
3420051,plastic,1,2268,4032,816,1521,1184,2303,3.15
3420053,plastic,1,2268,4032,1011,1688,1528,2340,3.69
3420056,plastic,1,2268,4032,976,2003,1370,2416,1.78
3420069,plastic,1,1836,3264,535,1306,1331,1989,9.07
3420087,plastic,1,1836,3264,584,1272,1229,1892,6.67
3420119,plastic,1,4032,2268,1950,1005,2441,1295,1.56
3420143,plastic,1,2268,4032,920,1767,1421,2567,4.38
3420191,plastic,1,2268,4032,746,1613,1360,2155,3.64
3420245,plastic,1,2268,4032,989,2199,1203,2419,0.51
3420272,plastic,1,2268,4032,885,1893,1433,2479,3.51
3420279,plastic,1,2268,4032,986,1408,1354,1962,2.23
3420373,plastic,1,2268,4032,1014,1748,1304,2035,0.91
3420416,plastic,1,4032,2268,1962,920,2482,1181,1.48
3420417,plastic,1,2268,4032,740,1710,1575,2466,6.9
3420420,plastic,1,2268,4032,904,1512,1534,2340,5.7
3420430,plastic,1,2268,4032,983,1700,1345,2485,3.11
3420458,plastic,1,2268,4032,806,1320,1465,2385,7.67
3420515,plastic,1,2268,4032,802,1848,1317,2146,1.68
3420537,plastic,1,2268,4032,644,1298,1521,2331,9.91
3420542,plastic,1,2268,4032,646,1670,1641,2170,5.44
3420547,plastic,1,2268,4032,905,1745,1543,2359,4.28
3420552,plastic,1,2268,4032,832,1540,1480,2164,4.42
3420601,plastic,1,3184,5664,1353,2133,1972,3310,4.04
3420630,plastic,1,2268,4032,684,1380,1606,2353,9.81
3420658,plastic,1,2268,4032,929,1468,1569,2268,5.6
3420668,plastic,1,3184,5664,1380,2540,1986,3122,1.96
3420686,plastic,1,2268,4032,898,1629,1597,2334,5.39
3420708,plastic,1,3184,5664,1406,2359,1972,2903,1.71
3420723,plastic,1,2268,4032,1040,1824,1172,2029,0.3
3420733,plastic,1,3184,5664,1344,2465,1888,3013,1.65
3420743,plastic,1,2268,4032,1084,1758,1298,2029,0.63
3420787,plastic,1,2268,4032,677,1540,1537,2725,11.14
3420790,plastic,1,2268,4032,841,1490,1521,2463,7.24
3420802,plastic,1,2268,4032,867,1313,1364,2315,5.45
3420906,plastic,1,2268,4032,810,1354,1515,2432,8.31
3420931,plastic,1,2268,4032,630,1723,1351,2063,2.68
3420964,plastic,1,2268,4032,838,1682,1115,2202,1.58
3420974,plastic,1,2268,4032,839,1687,1424,2164,3.05
3421023,plastic,1,2268,4032,847,1399,1499,2378,6.98
3421072,plastic,1,2268,4032,936,1707,1200,1975,0.77
3421113,plastic,1,2268,4032,548,898,1600,2627,19.89
3421132,plastic,1,2268,4032,954,1339,1443,1874,2.86
3421183,plastic,1,2268,4032,662,1654,1427,2646,8.3
3421216,plastic,1,2268,4032,892,1424,1175,2170,2.31
3421259,plastic,1,2268,4032,1062,1695,1377,2022,1.13
3421288,plastic,1,4032,2268,1723,1030,2211,1213,0.98
3421296,plastic,1,2268,4032,879,1525,1392,2432,5.09
3421384,plastic,1,2268,4032,877,1314,1499,2164,5.78
3421502,plastic,1,2268,4032,995,2025,1263,2299,0.8
3421534,plastic,1,2268,4032,866,1399,1241,2262,3.54
3421551,plastic,1,2268,4032,765,1578,1528,2536,7.99
3421580,plastic,1,2268,4032,835,1874,1603,2536,5.56
3421594,plastic,1,2268,4032,816,1430,1367,1707,1.67
3421706,plastic,1,2268,4032,1057,1609,1317,2567,2.72
3421738,plastic,1,2268,4032,810,1562,1547,2208,5.21
3421744,plastic,1,2268,4032,794,1371,1537,2362,8.05
3421764,plastic,1,2268,4032,810,1156,1467,2387,8.84
3421786,plastic,1,2268,4032,693,1241,1452,2778,12.76
3421797,plastic,1,4032,2272,1194,602,2054,1506,8.49
3421804,plastic,1,2268,4032,630,1566,1418,2318,6.48
3421849,plastic,1,2272,4032,712,850,1821,2372,18.43
3421856,plastic,1,2268,4032,907,1745,1238,2088,1.24
3421896,plastic,1,2268,4032,850,1572,1254,2007,1.92
3421911,plastic,1,2268,4032,980,1613,1405,2221,2.83
3421955,plastic,1,2268,4032,844,1436,1477,2073,4.41
3421972,plastic,1,2268,4032,595,1572,1521,2416,8.55
3421980,plastic,1,2268,4032,835,1799,1150,2315,1.78
3421995,plastic,1,2268,4032,797,1528,1575,2290,6.48
3422018,plastic,1,2268,4032,649,1474,1637,2450,10.54
3422054,plastic,1,2268,4032,1036,1499,1569,2353,4.98
3422062,plastic,1,2268,4032,1065,1581,1317,2359,2.14
3422066,plastic,1,2268,4032,891,1566,1462,2114,3.42
3422098,plastic,1,2268,4032,1099,1811,1310,2356,1.26
3422120,plastic,1,2268,4032,895,1739,1452,2306,3.45
3422132,plastic,1,2268,4032,693,1610,1452,2375,6.35
3422134,plastic,1,2268,4032,1115,1692,1424,2558,2.93
3422144,plastic,1,2268,4032,740,1629,1449,2551,7.15
3422157,plastic,1,2268,4032,794,1477,1373,2337,5.45
3422185,plastic,1,2268,4032,954,1534,1276,2416,3.11
3422189,plastic,1,2268,4032,838,1465,1377,2066,3.54
3422200,plastic,1,2268,4032,936,1890,1427,2366,2.56
3422230,plastic,1,2268,4032,964,1855,1553,2413,3.59
3422239,plastic,1,2268,4032,762,1795,1701,2277,4.95
3422342,plastic,1,2268,4032,775,1279,1361,2139,5.51
3422385,plastic,1,2268,4032,873,1503,1386,2025,2.93
3422485,plastic,1,2268,4032,976,1301,1301,2221,3.27
3422526,plastic,1,2268,4032,958,1266,1326,2237,3.91
3422559,plastic,1,2268,4032,944,1492,1367,2309,3.78
3422585,plastic,1,2268,4032,835,1452,1433,2810,8.88
3422598,plastic,1,2268,4032,910,1682,1408,2192,2.78
3422616,plastic,1,2268,4032,876,1521,1547,2167,4.74
3422631,plastic,1,2268,4032,910,1827,1443,2350,3.05
3422684,plastic,1,2592,4608,1123,2416,1397,2747,0.76
3422802,plastic,1,2268,4032,696,1540,1427,2381,6.72
3422861,plastic,1,2268,4032,693,1421,1509,2407,8.8
3422887,plastic,1,2268,4032,784,1783,1388,2480,4.6
3422906,plastic,1,2268,4032,510,1436,1729,2621,15.8
3422945,plastic,1,2268,4032,510,1354,1490,2649,13.88
3423012,plastic,1,2252,4000,753,1231,1434,1803,4.32
3423048,plastic,1,2252,4000,715,1425,1412,2013,4.55
3423066,plastic,1,2268,4032,995,1729,1232,2677,2.46
3423083,plastic,1,2252,4000,906,1559,1103,2369,1.77
3423122,plastic,1,2252,4000,809,1588,1402,2125,3.54
3423195,plastic,1,2268,4032,781,1424,1647,2306,8.35
3423237,plastic,1,2268,4032,488,1323,1651,2826,19.12
3423268,plastic,1,2268,4032,778,1191,1440,2851,12.02
3423301,plastic,1,2252,4000,887,1719,1324,2134,2.01
3423310,plastic,1,2268,4032,747,1660,1361,2690,6.92
3423341,plastic,1,2268,4032,895,1547,1465,2674,7.02
3423346,plastic,1,2252,4000,750,1669,1256,2187,2.91
3423373,plastic,1,2268,4032,954,1562,1462,2640,5.99
3423395,plastic,1,2592,4608,954,1336,1638,2833,8.57
3423398,plastic,1,2252,4000,578,1441,1187,2181,5.0
3423433,plastic,1,2268,4032,576,1512,1566,2986,15.96
3423448,plastic,1,4608,2592,1814,540,3362,1958,18.38
3423457,plastic,1,2268,4032,879,1660,1433,2227,3.44
3423474,plastic,1,2268,4032,895,1515,1411,2082,3.2
3423502,plastic,1,2268,4032,529,1591,1641,2952,16.55
3423526,plastic,1,2268,4032,734,1751,1440,2693,7.27
3423570,plastic,1,2268,4032,592,1440,1512,2350,9.16
3423602,plastic,1,2268,4032,409,1427,1748,2769,19.65
3423608,plastic,1,2268,4032,747,1440,1525,2180,6.3
3423624,plastic,1,2268,4032,923,1792,1260,2148,1.31
3423635,plastic,1,2268,4032,690,1773,1496,2583,7.14
3423637,plastic,1,2268,4032,784,1726,1320,2136,2.4
3423656,plastic,1,2268,4032,904,2013,1421,2567,3.13
3423676,plastic,1,2268,4032,773,1799,1402,2416,4.24
3423728,plastic,1,2268,4032,635,1645,1728,2745,13.15
3423735,plastic,1,2268,4032,778,1440,1358,2025,3.71
3423750,plastic,1,2268,4032,636,1499,1610,2797,13.83
3423758,plastic,1,2268,4032,547,1667,2126,2296,10.86
3423762,plastic,1,2268,4032,706,1411,1745,2838,16.21
3423770,plastic,1,2268,4032,627,1329,1833,2829,19.78
3423783,plastic,1,2268,4032,693,1462,1739,2763,14.88
3423796,plastic,1,2268,4032,586,1528,1748,2643,14.17
3423806,plastic,1,2268,4032,945,1569,1276,1827,0.93
3423836,plastic,1,4032,2268,1827,995,2763,1392,4.06
3423851,plastic,1,4032,2272,1358,369,3015,1489,20.26
3424026,plastic,1,2252,4000,984,1344,1295,2289,3.26
3424073,plastic,1,2252,4000,1078,1534,1349,2319,2.36
3424111,plastic,1,2268,4032,614,1411,1733,2785,16.81
3424205,plastic,1,2268,4032,734,1480,1641,2391,9.04
3424325,plastic,1,2268,4032,936,1503,1354,2003,2.29
3424371,plastic,1,2268,4032,1147,1663,1418,1827,0.49
3424389,plastic,1,1836,3264,620,1232,1158,1974,6.66
3424421,plastic,1,2268,4032,595,1408,1884,2460,14.83
3424423,plastic,1,2268,4032,1036,1298,1247,1909,1.41
3424446,plastic,1,2268,4032,1005,1651,1383,2366,2.96
3424489,plastic,1,2268,4032,690,1402,1654,2277,9.22
3424490,plastic,1,2268,4032,932,1389,1266,2523,4.14
3424552,plastic,1,2268,4032,743,1484,1707,2328,8.9
3424737,plastic,1,1836,3264,446,1188,1321,2068,12.85
3424753,plastic,1,2268,4032,1060,1610,1356,2234,2.02
3424812,plastic,1,2268,4032,888,1414,1288,2236,3.6
3424816,plastic,1,2268,4032,954,1528,1288,2372,3.08
3424828,plastic,1,2268,4032,1021,1573,1273,2419,2.33
3424844,plastic,1,1836,3264,484,1119,1234,2027,11.36
3424883,plastic,1,2268,4032,866,1610,1254,2356,3.17
3424905,plastic,1,1836,3264,620,1165,1135,2206,8.95
3424956,plastic,1,2268,4032,995,1481,1414,2353,4.0
3425008,plastic,1,2268,4032,1074,1569,1370,2407,2.71
3425014,plastic,1,1836,3264,683,1086,1168,2058,7.87
3425035,plastic,1,1836,3264,694,951,1140,2185,9.18
3425078,plastic,1,2268,4032,885,1651,1364,2196,2.85
3425100,plastic,1,2268,4032,816,1584,1317,2495,4.99
3425138,plastic,1,1836,3264,541,1127,1102,2254,10.55
3425156,plastic,1,2268,4032,961,1462,1389,2400,4.39
3425200,plastic,1,2268,4032,936,1458,1458,2614,6.6
3425227,plastic,1,2268,4032,948,1518,1386,2482,4.62
3425249,plastic,1,1836,3264,518,1178,1418,2025,12.72
3425252,plastic,1,1836,3264,566,1329,1209,1956,6.73
3425263,plastic,1,2268,4032,1065,1581,1380,2347,2.64
3425300,plastic,1,2268,4032,983,1373,1367,2514,4.79
3425307,plastic,1,2252,4000,1074,1650,1396,2059,1.46
3425335,plastic,1,2268,4032,992,1610,1373,2624,4.22
3425338,plastic,1,1836,3264,479,1283,1321,1905,8.74
3425370,plastic,1,2268,4032,1102,1118,1292,2748,3.39
3425395,plastic,1,2268,4032,781,1591,1455,2079,3.6
3425414,plastic,1,1836,3264,564,1132,1278,2190,12.61
3425445,plastic,1,1836,3264,668,1007,1038,2198,7.35
3425501,plastic,1,2268,4032,929,1471,1332,2111,2.82
3425582,plastic,1,2268,4032,904,1566,1184,2432,2.65
3425590,plastic,1,2268,4032,923,1602,1336,2022,1.9
3425607,plastic,1,2268,4032,816,1449,1367,1994,3.28
3425629,plastic,1,2268,4032,709,1559,1572,2088,4.99
3425645,plastic,1,4000,2250,1731,831,2453,1372,4.34
3425651,plastic,1,2268,4032,967,1503,1392,2328,3.83
3425653,plastic,1,2268,4032,797,1345,1358,2167,5.04
3425670,plastic,1,2268,4032,951,1550,1373,2381,3.83
3425693,plastic,1,2268,4032,992,1503,1314,2495,3.49
3425696,plastic,1,2268,4032,756,1584,1433,2048,3.44
3425711,plastic,1,2268,4032,873,1732,1251,2129,1.64
3425714,plastic,1,2268,4032,772,1417,1452,2917,11.15
3425738,plastic,1,2340,4160,1076,1982,1310,2574,1.42
3425743,plastic,1,1836,3264,551,1053,1196,2127,11.56
3425789,plastic,1,2268,4032,850,1411,1373,2489,6.17
3425811,plastic,1,2340,4160,562,1687,1713,2460,9.14
3425838,plastic,1,1836,3264,849,1043,1035,2366,4.11
3425867,plastic,1,2268,4032,822,1701,1547,2438,5.84
3425890,plastic,1,2592,4608,1040,2225,1498,2538,1.2
3425923,plastic,1,2592,4608,1022,1976,1555,2419,1.98
3425939,plastic,1,2268,4032,734,1625,1427,2315,5.23
3425948,plastic,1,1836,3264,566,1313,1283,2050,8.82
3425949,plastic,1,2268,4032,709,1402,1503,2466,9.24
3425991,plastic,1,2592,4608,1048,2084,1447,2365,0.94
3426027,plastic,1,2592,4608,1062,1973,1541,2354,1.53
3426042,plastic,1,2340,4160,1124,1956,1430,2408,1.42
3426050,plastic,1,2268,4032,869,1556,1348,2451,4.69
3426060,plastic,1,1836,3264,502,1150,1323,2287,15.58
3426067,plastic,1,2340,4160,1076,1914,1417,2256,1.2
3426081,plastic,1,2250,4000,909,1634,1222,1950,1.1
3426090,plastic,1,1836,3264,627,1076,1030,2157,7.27
3426150,plastic,1,1836,3264,625,1262,1127,1777,4.31
3426277,plastic,1,4032,2268,1408,605,2847,1739,17.84
3426343,plastic,1,2268,4032,586,2053,1884,2236,2.6
3426353,plastic,1,2268,4032,926,1588,1336,1997,1.83
3426358,plastic,1,2268,4032,441,1373,1641,2488,14.63
3426378,plastic,1,2268,4032,973,1610,1310,2240,2.32
3426392,plastic,1,2268,4032,967,945,1805,2274,12.18
3426399,plastic,1,4032,2268,1468,520,2640,1676,14.82
3426405,plastic,1,2268,4032,885,1758,1332,2101,1.68
3426408,plastic,1,2268,4032,699,1017,1540,2300,11.8
3426413,plastic,1,2268,4032,765,1254,1616,2722,13.66
3426424,plastic,1,2268,4032,784,1474,1701,2718,12.47
3426428,plastic,1,2268,4032,1043,1799,1288,2435,1.7
3426446,plastic,1,2268,4032,1021,1679,1285,2385,2.04
3426482,plastic,1,2268,4032,614,1395,1550,2328,9.55
3426498,plastic,1,4032,2268,1673,973,1874,1433,1.01
3426576,plastic,1,2268,4032,1080,1695,1273,2463,1.62
3426580,plastic,1,2268,4032,1008,1304,1348,2029,2.7
3426591,plastic,1,2268,4032,630,1632,1562,2448,8.32
3426597,plastic,1,2340,4160,1066,2044,1355,2330,0.85
3426631,plastic,1,4032,2268,1553,734,2633,1474,8.74
3426651,plastic,1,2268,4032,1017,1824,1471,2277,2.25
3426667,plastic,1,2268,4032,787,1603,1455,2441,6.12
3426670,plastic,1,2268,4032,948,1544,1216,1818,0.8
3426712,plastic,1,2268,4032,863,1836,1084,2057,0.53
3426718,plastic,1,2268,4032,986,1481,1099,1696,0.27
3426726,plastic,1,2268,4032,1125,1818,1200,1893,0.06
3426766,plastic,1,4032,2268,1909,873,2255,1244,1.4
3426773,plastic,1,2268,4032,1137,2038,1332,2173,0.29
3426786,plastic,1,4128,2322,1738,890,2277,1422,2.99
3426820,plastic,1,2268,4032,1078,2108,1238,2312,0.36
3426876,plastic,1,2268,4032,1019,1449,1395,2734,5.28
3427028,plastic,1,2268,4032,1070,1403,1113,2375,0.46
3427038,plastic,1,2268,4032,885,1424,1449,2476,6.49
3427061,plastic,1,2268,4032,857,1537,1364,2325,4.37
3427084,plastic,1,2268,4032,961,1474,1329,2444,3.9
3427120,plastic,1,2268,4032,1041,1608,1147,2369,0.88
3427144,plastic,1,2268,4032,995,1682,1279,1969,0.89
3427174,plastic,1,2268,4032,885,1685,1238,2133,1.73
3427195,plastic,1,2268,4032,917,1615,1353,1917,1.44
3427211,plastic,1,2268,4032,942,1647,1310,1866,0.88
3427362,plastic,1,2268,4032,598,1575,1502,2389,8.05
3427389,plastic,1,2268,4032,885,1915,1219,2293,1.38
3427398,plastic,1,2268,4032,1058,1210,1364,1685,1.59
3427496,plastic,1,2268,4032,684,1767,1533,2085,2.95
3427525,plastic,1,2268,4032,961,1597,1323,2312,2.83
3427608,plastic,1,2268,4032,974,1248,1365,2242,4.25
3427625,plastic,1,2268,4032,1000,1514,1253,2195,1.88
3427648,plastic,1,2268,4032,1005,1307,1265,2231,2.63
3427656,plastic,1,2268,4032,898,1342,1298,2340,4.37
3427659,plastic,1,2268,4032,876,1688,1276,2236,2.4
3427674,plastic,1,2268,4032,1040,1310,1247,2273,2.18
3427680,plastic,1,2268,4032,888,1729,1257,2230,2.02
3427699,plastic,1,2268,4032,983,1436,1292,2136,2.37
3427704,plastic,1,2268,4032,999,1830,1263,2331,1.45
3427732,plastic,1,2268,4032,891,1317,1133,2179,2.28
3427756,plastic,1,2268,4032,961,1427,1329,2350,3.71
3427784,plastic,1,2268,4032,1005,1821,1228,2148,0.8
3427814,plastic,1,2268,4032,975,1917,1200,2199,0.69
3428033,plastic,1,2250,4000,762,1612,1353,2123,3.36
3428086,plastic,1,2268,4032,954,1852,1254,2183,1.09
3428102,plastic,1,2268,4032,961,1610,1276,2403,2.73
3428134,plastic,1,2268,4032,863,1191,1247,2252,4.46
3428141,plastic,1,2268,4032,970,1458,1339,2479,4.12
3428147,plastic,1,2268,4032,1058,1622,1241,2230,1.22
3428148,plastic,1,2268,4032,973,1487,1329,2485,3.89
3428164,plastic,1,2268,4032,980,1474,1336,2463,3.85
3428175,plastic,1,2268,4032,1055,1512,1222,2098,1.07
3428179,plastic,1,2268,4032,999,1484,1344,2454,3.66
3428186,plastic,1,2268,4032,986,1761,1175,2145,0.79
3428194,plastic,1,2268,4032,951,1503,1301,2473,3.71
3428202,plastic,1,2268,4032,904,1707,1266,2227,2.06
3428261,plastic,1,2250,4000,878,1409,1384,2297,4.99
3428287,plastic,1,2268,4032,904,1720,1298,2214,2.13
3428366,plastic,1,2268,4032,1008,1884,1247,2161,0.72
3428440,plastic,1,2268,4032,948,1714,1351,2397,3.01
3428449,plastic,1,2268,4032,961,1704,1361,2385,2.98
3428457,plastic,1,2268,4032,961,1726,1367,2410,3.04
3428470,plastic,1,2268,4032,904,1673,1317,2378,3.18
3428480,plastic,1,2268,4032,970,1649,1379,2334,3.06
3428491,plastic,1,2268,4032,734,1399,1408,2504,8.14
3428504,plastic,1,4032,2268,1792,995,2362,1288,1.83
3428521,plastic,1,2268,4032,948,1389,1266,2347,3.33
3428524,plastic,1,2268,4032,964,1537,1213,2202,1.81
3428538,plastic,1,2268,4032,945,1795,1229,2047,0.78
3428544,plastic,1,2268,4032,873,1562,1408,2385,4.81
3428562,plastic,1,2268,4032,841,1298,1304,1896,3.03
3428582,plastic,1,2268,4032,807,1515,1402,2099,3.8
3428595,plastic,1,2268,4032,1033,1562,1339,2441,2.94
3428597,plastic,1,2268,4032,728,1493,1389,2186,5.01
3428681,plastic,1,2268,4032,948,1931,1225,2192,0.79
3428691,plastic,1,2268,4032,898,1263,1430,2192,5.4
3428717,plastic,1,2268,4032,1080,1134,1395,1521,1.33
3428728,plastic,1,2268,4032,819,1077,1434,2218,7.67
3428750,plastic,1,2268,4032,895,1443,1370,1937,2.57
3428782,plastic,1,2268,4032,917,1405,1323,2567,5.16
3428791,plastic,1,2268,4032,787,1150,1370,2022,5.56
3428806,plastic,1,2268,4032,1140,1591,1181,2287,0.31
3428817,plastic,1,2268,4032,914,1726,1247,2611,3.22
3428827,plastic,1,4032,2268,2133,992,2630,1383,2.13
3428839,plastic,1,2268,4032,970,1572,1348,2608,4.28
3428847,plastic,1,2268,4032,1120,1631,1174,2271,0.38
3428861,plastic,1,2268,4032,929,1392,1348,2536,5.24
3428876,plastic,1,2268,4032,1134,1662,1191,2240,0.36
3428884,plastic,1,2268,4032,898,1377,1345,2533,5.65
3428902,plastic,1,2268,4032,769,1477,1578,2687,10.7
3428904,plastic,1,2268,4032,942,1247,1370,2533,6.02
3428916,plastic,1,2268,4032,876,1370,1247,2315,3.83
3428918,plastic,1,2250,4000,897,1582,1400,2191,3.4
3428921,plastic,1,2268,4032,1093,1687,1150,2318,0.39
3428924,plastic,1,2268,4032,787,1430,1418,2117,4.74
3428929,plastic,1,2268,4032,895,1462,1452,2564,6.71
3428934,plastic,1,2268,4032,958,1361,1377,2441,4.95
3428942,plastic,1,2268,4032,850,1572,1184,2410,3.06
3428950,plastic,1,2268,4032,920,1736,1493,2290,3.47
3428958,plastic,1,2268,4032,866,1521,1377,2016,2.77
3428959,plastic,1,2268,4032,984,1263,1350,2464,4.81
3428978,plastic,1,2268,4032,1002,1713,1068,2421,0.51
3428981,plastic,1,2268,4032,838,1660,1383,2192,3.17
3428991,plastic,1,2268,4032,942,1550,1332,2460,3.88
3429002,plastic,1,2268,4032,819,1525,1449,2167,4.42
3429021,plastic,1,2268,4032,954,1613,1414,2057,2.23
3429065,plastic,1,2268,4032,781,1421,1547,2274,7.15
3429078,plastic,1,2268,4032,822,1487,1569,2312,6.74
3429096,plastic,1,2268,4032,715,1427,1569,2284,8.0
3429164,plastic,1,2268,4032,844,1556,1458,2174,4.15
3429173,plastic,1,2268,4032,832,1553,1433,2259,4.64
3429193,plastic,1,2268,4032,787,1673,1515,2394,5.74
3429199,plastic,1,2268,4032,810,1438,1393,2503,6.79
3429211,plastic,1,2268,4032,907,1509,1433,2211,4.04
3429250,plastic,1,2268,4032,228,813,1897,2775,35.81
3429263,plastic,1,2268,4032,838,1068,1367,2936,10.81
3429287,plastic,1,2268,4032,441,1131,1852,2769,25.27
3429348,plastic,1,2268,4032,917,1405,1264,2354,3.6
3429478,plastic,1,2268,4032,906,1505,1236,2262,2.73
3429510,plastic,1,2268,4032,929,1520,1332,2259,3.26
3429584,plastic,1,2250,4000,956,1462,1300,2547,4.15
3429628,plastic,1,2250,4000,1017,1317,1138,2634,1.77
3429714,plastic,1,2250,4000,1041,1428,1161,2491,1.42
3429746,plastic,1,1602,2848,672,1273,935,1571,1.72
3429770,plastic,1,2268,4032,988,1346,1186,2396,2.27
3430161,plastic,1,2268,4032,961,1490,1336,2340,3.49
3430195,plastic,1,2268,4032,1055,1507,1218,2333,1.47
3430331,plastic,1,2988,5312,1144,2615,1881,3239,2.9
3432541,plastic,1,2268,4032,854,1594,1222,2161,2.28
3432586,plastic,1,1840,3264,490,1241,1251,1731,6.21
3432654,plastic,1,2268,4032,980,1581,1173,2134,1.17
3433083,plastic,1,2268,4032,743,942,1481,2737,14.49
3433693,plastic,1,2252,4000,984,1672,1387,2216,2.43
3433846,plastic,1,2268,4032,643,1814,1569,2523,7.18
3434775,plastic,1,2592,4608,939,1785,1464,2323,2.36
3434854,plastic,1,2268,4032,394,1039,1696,2575,21.87
3435127,plastic,1,2592,4608,835,1973,1559,2563,3.58
3435176,plastic,1,2268,4032,873,1827,1323,2169,1.68
3435291,plastic,1,2268,4032,747,759,1603,3169,22.56
3436876,plastic,1,2268,4032,743,1496,1462,2334,6.59
